Var1,y1_1,y1_2,y1_3
67.13,54.4961963309127,0.0663357555208049,9.14925124772054
67.14,54.4968599171646,0.0663815069056867,9.15228038865876
67.15,54.4975239612896,0.0664273301780363,9.15530641909346
67.16,54.4981884640074,0.0664732255032793,9.1583293290305
67.17,54.4988534260395,0.0665191930473653,9.16134910845447
67.18,54.4995188481088,0.0665652329767693,9.16436574732861
67.19,54.50018473094,0.0666113454584943,9.16737923559477
67.2,54.5008510752595,0.066657530660073,9.17038956317336
67.21,54.5015178817953,0.0667037887495701,9.17339671996331
67.22,54.5021851512771,0.0667501198955843,9.17640069584199
67.23,54.5028528844364,0.0667965242672506,9.17940148066521
67.24,54.5035210820062,0.066843002034242,9.18239906426713
67.25,54.5041897447214,0.0668895533667723,9.18539343646021
67.26,54.5048588733185,0.0669361784355977,9.18838458703519
67.27,54.5055284685356,0.0669828774120191,9.191372505761
67.28,54.5061985311128,0.0670296504678843,9.19435718238476
67.29,54.5068690617916,0.0670764977755904,9.19733860663169
67.3,54.5075400613155,0.0671234195080854,9.20031676820505
67.31,54.5082115304295,0.0671704158388711,9.20329165678613
67.32,54.5088834698806,0.0672174869420048,9.20626326203419
67.33,54.5095558804173,0.0672646329921018,9.20923157358635
67.34,54.51022876279,0.0673118541643375,9.21219658105765
67.35,54.5109021177507,0.0673591506344496,9.21515827404088
67.36,54.5115759460534,0.0674065225787405,9.21811664210661
67.37,54.5122502484536,0.0674539701740795,9.2210716748031
67.38,54.5129250257087,0.067501493597905,9.22402336165627
67.39,54.513600278578,0.0675490930282269,9.22697169216964
67.4,54.5142760078224,0.0675967686436289,9.22991665582425
67.41,54.5149522142045,0.0676445206232706,9.23285824207865
67.42,54.5156288984891,0.0676923491468902,9.23579644036885
67.43,54.5163060614424,0.0677402543948063,9.2387312401082
67.44,54.5169837038325,0.0677882365479207,9.24166263068743
67.45,54.5176618264294,0.0678362957877208,9.24459060147452
67.46,54.5183404300049,0.0678844322962814,9.24751514181471
67.47,54.5190195153326,0.0679326462562675,9.25043624103037
67.48,54.5196990831879,0.067980937850937,9.25335388842104
67.49,54.5203791343481,0.0680293072641423,9.2562680732633
67.5,54.5210596695923,0.0680777546803333,9.25917878481074
67.51,54.5217406897015,0.0681262802845596,9.26208601229394
67.52,54.5224221954584,0.0681748842624731,9.26498974492036
67.53,54.5231041876477,0.0682235668003302,9.26788997187431
67.54,54.523786667056,0.0682723280849946,9.27078668231692
67.55,54.5244696344717,0.0683211683039392,9.27367986538605
67.56,54.525153090685,0.0683700876452493,9.27656951019624
67.57,54.5258370364881,0.0684190862976247,9.27945560583868
67.58,54.526521472675,0.068468164450382,9.28233814138112
67.59,54.5272064000418,0.0685173222934576,9.28521710586786
67.6,54.5278918193863,0.0685665600174098,9.28809248831964
67.61,54.5285777315082,0.068615877813422,9.29096427773363
67.62,54.5292641372092,0.0686652758733042,9.29383246308334
67.63,54.529951037293,0.0687147543894965,9.2966970333186
67.64,54.530638432565,0.0687643135550713,9.29955797736547
67.65,54.5313263238327,0.068813953563736,9.30241528412621
67.66,54.5320147119055,0.0688636746098354,9.3052689424792
67.67,54.5327035975948,0.0689134768883546,9.3081189412789
67.68,54.5333929817138,0.0689633605949214,9.31096526935578
67.69,54.5340828650779,0.0690133259258092,9.3138079155163
67.7,54.5347732485042,0.0690633730779395,9.31664686854279
67.71,54.535464132812,0.0691135022488843,9.31948211719344
67.72,54.5361555188224,0.0691637136368695,9.32231365020224
67.73,54.5368474073585,0.0692140074407768,9.32514145627891
67.74,54.5375397992457,0.069264383860147,9.32796552410881
67.75,54.5382326953109,0.0693148430951824,9.33078584235298
67.76,54.5389260963834,0.0693653853467497,9.33360239964795
67.77,54.5396200032944,0.0694160108163827,9.3364151846058
67.78,54.5403144168769,0.0694667197062851,9.33922418581403
67.79,54.5410093379664,0.0695175122193332,9.34202939183553
67.8,54.5417047673999,0.0695683885590786,9.34483079120849
67.81,54.5424007060168,0.0696193489297515,9.34762837244641
67.82,54.5430971546584,0.0696703935362628,9.35042212403796
67.83,54.5437941141681,0.0697215225842076,9.35321203444696
67.84,54.5444915853913,0.0697727362798676,9.35599809211233
67.85,54.5451895691757,0.0698240348302143,9.358780285448
67.86,54.5458880663706,0.0698754184429114,9.36155860284289
67.87,54.5465870778279,0.0699268873263183,9.3643330326608
67.88,54.5472866044012,0.0699784416894926,9.36710356324039
67.89,54.5479866469464,0.0700300817421932,9.36987018289511
67.9,54.5486872063215,0.070081807694883,9.37263287991313
67.91,54.5493882833865,0.0701336197587322,9.37539164255728
67.92,54.5500898790035,0.0701855181456211,9.378146459065
67.93,54.550791994037,0.070237503068143,9.38089731764826
67.94,54.5514946293532,0.0702895747396073,9.38364420649353
67.95,54.5521977858208,0.0703417333740424,9.38638711376168
67.96,54.5529014643104,0.0703939791861991,9.38912602758795
